"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/23/2016","250030006","3","0.2","ug/m3 LC","1","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/24/2016","250030006","3","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/25/2016","250030006","3","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/26/2016","250030006","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/27/2016","250030006","3","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/28/2016","250030006","3","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/29/2016","250030006","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/30/2016","250030006","3","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"05/01/2016","250030006","3","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"05/02/2016","250030006","3","2","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"05/03/2016","250030006","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"05/04/2016","250030006","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"05/05/2016","250030006","3","1.3","ug/m3 LC","5","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"05/06/2016","250030006","3","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"05/07/2016","250030006","3","0.2","ug/m3 LC","1","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
